"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2017-8-3","143.31","144.09","144.09","143.05","27.11M","-0.39%"
"2017-8-2","143.87","144.37","144.44","142.54","41.77M","0.27%"
"2017-8-1","143.48","143.62","143.68","143.04","20.15M","0.23%"
"2017-7-31","143.15","144.14","144.35","142.84","33.85M","-0.42%"
"2017-7-28","143.76","143.06","144.00","142.79","38.01M","-0.08%"
"2017-7-27","143.88","145.78","145.88","142.23","80.67M","-0.63%"
"2017-7-26","144.79","144.66","144.87","144.45","18.61M","0.33%"
"2017-7-25","144.32","144.21","144.66","143.93","28.12M","-0.26%"
"2017-7-24","144.69","143.99","144.79","143.84","26.71M","0.46%"
"2017-7-21","144.03","143.54","144.03","143.27","39.70M","-0.04%"
"2017-7-20","144.09","144.23","144.36","143.44","36.14M","0.13%"
"2017-7-19","143.90","143.45","144.11","143.42","33.75M","0.59%"
"2017-7-18","143.06","141.99","143.09","141.57","25.75M","0.66%"
"2017-7-17","142.12","142.18","142.62","141.85","25.34M","0.05%"
"2017-7-14","142.05","141.50","142.23","141.12","34.54M","0.79%"
"2017-7-13","140.94","140.78","141.28","140.53","31.07M","0.22%"
"2017-7-12","140.63","140.14","140.79","139.88","36.05M","1.19%"
"2017-7-11","138.98","138.37","139.15","137.87","31.52M","0.28%"
"2017-7-10","138.59","137.77","138.91","137.43","24.85M","0.65%"
"2017-7-7","137.69","136.67","138.06","136.67","36.97M","1.08%"
"2017-7-6","136.22","136.40","136.99","135.73","48.43M","-0.90%"
"2017-7-5","137.46","136.50","137.83","136.09","42.12M","0.98%"
"2017-7-3","136.12","138.18","138.36","136.03","32.80M","-1.05%"
"2017-6-30","137.57","137.93","138.60","137.12","68.90M","0.04%"
"2017-6-29","137.52","139.33","139.37","136.18","88.77M","-1.74%"
"2017-6-28","139.95","138.47","140.07","137.67","57.43M","1.44%"
"2017-6-27","137.96","140.00","140.15","137.95","65.96M","-1.81%"
"2017-6-26","140.51","141.93","142.22","140.20","34.41M","-0.47%"
"2017-6-23","141.17","140.46","141.35","140.08","21.65M","0.38%"
"2017-6-22","140.63","140.87","141.15","140.27","24.10M","-0.03%"
"2017-6-21","140.67","139.59","140.74","139.52","35.74M","0.99%"
"2017-6-20","139.29","140.24","140.43","139.24","40.94M","-0.78%"
"2017-6-19","140.39","139.38","140.52","139.21","39.63M","1.67%"
"2017-6-16","138.08","138.65","138.70","137.57","48.09M","-0.70%"
"2017-6-15","139.06","138.28","139.21","137.42","55.15M","-0.44%"
"2017-6-14","139.68","140.85","140.86","138.55","60.09M","-0.43%"
"2017-6-13","140.29","139.94","140.49","139.21","51.19M","0.81%"
"2017-6-12","139.16","138.77","139.41","137.40","104.45M","-0.54%"
"2017-6-9","139.91","143.65","143.82","138.04","109.78M","-2.49%"
"2017-6-8","143.49","143.66","143.72","142.72","25.42M","0.10%"
"2017-6-7","143.34","143.15","143.46","142.53","18.84M","0.39%"
"2017-6-6","142.78","143.20","143.65","142.58","22.39M","-0.40%"
"2017-6-5","143.35","143.36","143.60","143.15","15.73M","-0.02%"
"2017-6-2","143.38","142.27","143.41","142.04","37.22M","1.14%"
"2017-6-1","141.77","141.50","141.83","140.91","20.12M","0.39%"
"2017-5-31","141.22","141.73","141.77","140.50","33.23M","-0.04%"
"2017-5-30","141.27","141.06","141.43","140.99","20.31M","0.09%"
"2017-5-26","141.15","140.93","141.21","140.74","13.85M","0.18%"
"2017-5-25","140.90","140.24","141.26","139.94","23.93M","0.85%"
"2017-5-24","139.71","139.49","139.78","139.10","18.32M","0.46%"
"2017-5-23","139.07","139.35","139.35","138.71","19.69M","0.10%"
"2017-5-22","138.93","138.07","139.00","138.02","19.51M","0.84%"
"2017-5-19","137.77","137.64","138.35","137.59","36.73M","0.42%"
"2017-5-18","137.19","135.99","137.65","135.80","41.32M","0.88%"
"2017-5-17","136.00","138.48","138.70","135.98","55.64M","-2.54%"
"2017-5-16","139.55","139.29","139.57","138.92","21.79M","0.42%"
"2017-5-15","138.97","138.56","139.05","138.46","20.48M","0.32%"
"2017-5-12","138.53","138.30","138.56","138.16","19.74M","0.22%"
"2017-5-11","138.22","137.96","138.26","137.31","27.23M","-0.08%"
"2017-5-10","138.33","138.33","138.38","137.84","20.50M","0.06%"
"2017-5-9","138.25","137.98","138.56","137.86","28.43M","0.35%"
"2017-5-8","137.77","137.54","137.77","137.26","13.28M","0.22%"
"2017-5-5","137.47","137.32","137.47","136.81","19.33M","0.37%"
"2017-5-4","136.97","136.94","137.36","136.49","14.63M","0.04%"
"2017-5-3","136.92","137.07","137.10","136.54","23.83M","-0.32%"
"2017-5-2","137.36","137.31","137.42","136.95","18.35M","0.17%"
"2017-5-1","137.13","136.39","137.31","136.31","24.82M","0.89%"
"2017-4-28","135.92","136.21","136.27","135.70","22.77M","0.18%"
"2017-4-27","135.68","135.21","135.68","135.12","16.14M","0.60%"
"2017-4-26","134.87","135.10","135.44","134.79","25.40M","-0.14%"
"2017-4-25","135.06","134.51","135.30","134.41","19.38M","0.72%"
"2017-4-24","134.09","133.95","134.21","133.73","22.47M","1.21%"
"2017-4-21","132.49","132.63","132.69","132.15","22.45M","-0.02%"
"2017-4-20","132.52","131.97","132.81","131.75","21.98M","0.84%"
"2017-4-19","131.42","131.78","132.22","131.24","17.76M","0.16%"
"2017-4-18","131.21","130.94","131.59","130.88","12.84M","-0.15%"
"2017-4-17","131.41","130.73","131.43","130.65","13.33M","0.83%"
"2017-4-13","130.33","130.68","131.44","130.31","23.68M","-0.40%"
"2017-4-12","130.85","131.38","131.47","130.71","15.96M","-0.40%"
"2017-4-11","131.38","131.79","132.03","130.43","33.78M","-0.43%"
"2017-4-10","131.95","132.04","132.50","131.59","15.62M","0.04%"
"2017-4-7","131.90","131.92","132.30","131.43","16.74M","-0.05%"
"2017-4-6","131.97","132.05","132.32","131.63","18.83M","0.05%"
"2017-4-5","131.90","132.61","133.41","131.65","32.01M","-0.41%"
"2017-4-4","132.44","131.83","132.46","131.80","13.40M","0.16%"
"2017-4-3","132.23","132.41","132.74","131.49","23.70M","-0.06%"
"2017-3-31","132.31","132.20","132.67","132.06","19.84M","-0.07%"
"2017-3-30","132.40","132.15","132.54","132.01","16.09M","0.17%"
"2017-3-29","132.18","131.66","132.23","131.52","13.71M","0.46%"
"2017-3-28","131.57","130.74","131.96","130.48","23.72M","0.61%"
"2017-3-27","130.77","129.66","131.00","129.33","18.47M","0.16%"
"2017-3-24","130.56","130.71","131.22","130.06","22.97M","0.21%"
"2017-3-23","130.29","130.45","130.81","130.07","20.31M","-0.25%"
"2017-3-22","130.62","129.82","130.75","129.61","29.18M","0.68%"
"2017-3-21","129.74","132.24","132.36","129.66","35.84M","-1.52%"
"2017-3-20","131.74","131.58","132.04","131.39","10.11M","0.09%"
"2017-3-17","131.62","131.79","131.97","131.55","21.23M","-0.24%"
"2017-3-16","131.94","132.26","132.28","131.64","18.46M","-0.07%"
"2017-3-15","132.03","131.51","132.34","131.07","22.71M","0.62%"
"2017-3-14","131.22","131.24","131.29","130.69","14.02M","-0.24%"
"2017-3-13","131.54","131.27","131.57","131.20","10.73M","0.17%"
"2017-3-10","131.32","131.35","131.53","130.75","21.92M","0.42%"
"2017-3-9","130.77","130.64","130.95","130.07","20.86M","0.08%"
"2017-3-8","130.67","130.50","131.08","130.39","15.78M","0.18%"
"2017-3-7","130.44","130.38","131.01","130.21","15.50M","-0.17%"
"2017-3-6","130.66","130.49","130.88","130.14","12.03M","-0.22%"
"2017-3-3","130.95","130.58","130.99","130.27","13.72M","0.18%"
"2017-3-2","130.71","131.36","131.36","130.55","19.95M","-0.50%"
"2017-3-1","131.37","130.74","131.61","130.53","25.81M","1.09%"
"2017-2-28","129.95","130.32","130.38","129.59","16.60M","-0.31%"
"2017-2-27","130.35","129.95","130.36","129.73","12.01M","0.12%"
"2017-2-24","130.19","129.40","130.19","129.31","18.62M","0.19%"
"2017-2-23","129.94","130.63","130.63","129.42","17.49M","-0.38%"
"2017-2-22","130.43","130.25","130.52","130.04","12.11M","0.04%"
"2017-2-21","130.38","129.96","130.46","129.92","18.48M","0.49%"
"2017-2-17","129.74","129.02","129.75","128.97","15.56M","0.43%"
"2017-2-16","129.18","129.29","129.56","128.85","15.10M","-0.03%"
"2017-2-15","129.22","128.37","129.28","128.30","17.89M","0.59%"
"2017-2-14","128.46","128.08","128.47","127.67","16.33M","0.34%"
"2017-2-13","128.03","127.69","128.19","127.65","19.12M","0.57%"
"2017-2-10","127.31","127.13","127.49","126.95","13.92M","0.33%"
"2017-2-9","126.89","126.56","127.17","126.49","17.54M","0.36%"
"2017-2-8","126.43","126.05","126.61","125.81","12.57M","0.17%"
"2017-2-7","126.22","125.99","126.48","125.90","17.54M","0.37%"
"2017-2-6","125.76","125.35","125.78","125.28","11.63M","0.12%"
"2017-2-3","125.61","125.42","125.74","125.26","16.96M","0.29%"
"2017-2-2","125.25","125.14","125.63","124.79","15.10M","-0.09%"
"2017-2-1","125.36","125.35","125.61","124.79","22.86M","0.69%"
"2017-1-31","124.50","124.33","124.53","123.78","19.09M","-0.20%"
"2017-1-30","124.75","125.30","125.31","124.06","25.01M","-0.78%"
"2017-1-27","125.73","125.73","125.85","125.32","15.05M","0.19%"
"2017-1-26","125.49","125.52","125.75","125.28","16.05M","0.10%"
"2017-1-25","125.36","124.87","125.39","124.78","15.04M","1.01%"
"2017-1-24","124.11","123.53","124.30","123.32","17.64M","0.67%"
"2017-1-23","123.29","123.10","123.47","122.51","17.43M","0.08%"
"2017-1-20","123.19","123.45","123.76","122.86","22.09M","0.22%"
"2017-1-19","122.92","123.13","123.59","122.66","12.71M","-0.05%"
"2017-1-18","122.98","122.90","123.10","122.60","12.50M","0.20%"
"2017-1-17","122.73","122.73","122.97","122.37","14.54M","-0.30%"
"2017-1-13","123.10","122.75","123.31","122.74","16.93M","0.34%"
"2017-1-12","122.68","122.43","122.75","121.54","19.62M","-0.15%"
"2017-1-11","122.87","122.57","122.87","121.96","20.69M","0.27%"
"2017-1-10","122.54","122.31","122.91","122.04","16.18M","0.22%"
"2017-1-9","122.27","121.97","122.49","121.89","18.91M","0.33%"
"2017-1-6","121.87","120.93","122.19","120.62","24.07M","0.88%"
"2017-1-5","120.81","120.10","120.89","120.04","20.64M","0.57%"
"2017-1-4","120.13","119.61","120.35","119.59","19.75M","0.54%"
"2017-1-3","119.48","119.25","119.93","118.83","22.31M","0.90%"
"2016-12-30","118.42","119.87","119.89","118.08","41.75M","-1.03%"
"2016-12-29","119.65","119.80","120.07","119.27","13.27M","-0.14%"
"2016-12-28","119.82","121.00","121.13","119.73","17.98M","-0.78%"
"2016-12-27","120.76","120.38","121.46","120.35","16.11M","0.52%"
"2016-12-23","120.14","119.90","120.19","119.75","9.01M","0.07%"
"2016-12-22","120.06","120.40","120.44","119.59","16.64M","-0.28%"
"2016-12-21","120.40","120.51","120.62","120.13","7.08M","-0.07%"
"2016-12-20","120.49","120.37","120.71","120.27","11.46M","0.38%"
"2016-12-19","120.03","119.68","120.77","119.49","21.14M","0.41%"
"2016-12-16","119.54","120.22","120.52","119.30","26.28M","-0.66%"
"2016-12-15","120.34","120.31","121.05","120.02","22.76M","0.16%"
"2016-12-14","120.15","120.50","120.94","119.80","28.75M","-0.21%"
"2016-12-13","120.40","119.29","121.05","119.26","54.48M","1.26%"
"2016-12-12","118.90","118.89","119.15","118.41","23.26M","-0.45%"
"2016-12-9","119.44","118.97","119.48","118.94","21.86M","0.78%"
"2016-12-8","118.51","118.34","118.81","118.12","18.58M","0.18%"
"2016-12-7","118.30","116.58","118.45","116.23","26.62M","1.27%"
"2016-12-6","116.82","116.82","117.02","116.33","27.29M","0.24%"
"2016-12-5","116.54","116.26","117.00","115.71","21.42M","0.78%"
"2016-12-2","115.64","115.51","116.10","115.16","32.88M","0.20%"
"2016-12-1","115.41","117.40","117.41","115.23","39.80M","-1.73%"
"2016-11-30","117.44","119.00","119.07","117.40","30.41M","-1.21%"
"2016-11-29","118.88","118.57","119.45","118.24","18.55M","0.35%"
"2016-11-28","118.47","118.58","119.02","118.35","13.48M","-0.23%"
"2016-11-25","118.74","118.50","118.79","118.36","7.16M","0.32%"
"2016-11-23","118.36","118.45","118.58","117.84","22.93M","-0.40%"
"2016-11-22","118.84","118.91","119.13","118.55","18.85M","0.30%"
"2016-11-21","118.48","117.54","118.59","117.51","20.27M","1.04%"
"2016-11-18","117.26","117.77","118.04","117.15","16.43M","-0.37%"
"2016-11-17","117.70","116.80","117.72","116.55","20.60M","0.73%"
"2016-11-16","116.85","115.64","116.93","115.61","16.54M","0.59%"
"2016-11-15","116.16","115.41","116.56","115.27","31.80M","1.39%"
"2016-11-14","114.57","115.78","115.88","113.97","35.91M","-1.01%"
"2016-11-11","115.74","115.15","115.99","114.78","41.12M","0.04%"
"2016-11-10","115.69","118.08","118.32","114.14","72.83M","-1.62%"
"2016-11-9","117.59","115.65","117.78","115.54","70.23M","0.46%"
"2016-11-8","117.05","116.15","117.58","115.90","20.78M","0.65%"
"2016-11-7","116.29","115.39","116.41","115.24","26.59M","2.38%"
"2016-11-4","113.59","113.66","114.48","113.39","27.00M","-0.35%"
"2016-11-3","113.99","114.96","115.31","113.86","36.21M","-0.98%"
"2016-11-2","115.12","115.99","116.24","114.83","26.96M","-0.80%"
"2016-11-1","116.05","117.13","117.15","115.04","23.50M","-0.75%"
"2016-10-31","116.93","117.47","117.47","116.87","18.75M","-0.09%"
"2016-10-28","117.04","117.41","118.05","116.68","35.37M","-0.63%"
"2016-10-27","117.78","118.84","118.93","117.61","19.10M","-0.46%"
"2016-10-26","118.32","118.35","118.97","117.97","20.46M","-0.68%"
"2016-10-25","119.13","119.56","119.60","118.95","20.34M","-0.32%"
"2016-10-24","119.51","118.87","119.59","118.83","19.14M","1.20%"
"2016-10-21","118.09","117.74","118.16","117.35","15.71M","0.37%"
"2016-10-20","117.65","117.62","117.91","116.97","18.13M","-0.12%"
"2016-10-19","117.79","117.71","117.96","117.58","13.70M","-0.01%"
"2016-10-18","117.80","118.12","118.35","117.74","19.28M","0.89%"
"2016-10-17","116.76","117.04","117.24","116.61","14.18M","-0.27%"
"2016-10-14","117.08","117.52","117.99","117.01","21.31M","0.12%"
"2016-10-13","116.94","116.57","117.26","115.88","22.82M","-0.36%"
"2016-10-12","117.36","117.51","117.76","117.00","14.27M","-0.09%"
"2016-10-11","117.46","119.04","119.08","116.94","27.77M","-1.43%"
"2016-10-10","119.16","119.00","119.42","118.97","19.69M","0.63%"
"2016-10-7","118.41","118.80","118.95","117.83","19.98M","-0.22%"
"2016-10-6","118.67","118.57","118.92","118.09","11.99M","-0.05%"
"2016-10-5","118.73","118.64","119.11","118.61","14.48M","0.36%"
"2016-10-4","118.31","118.80","119.10","117.86","21.24M","-0.15%"
"2016-10-3","118.49","118.47","118.64","118.03","19.22M","-0.14%"
"2016-9-30","118.66","118.08","119.01","117.97","25.54M","0.75%"
"2016-9-29","117.78","118.45","118.66","117.27","27.21M","-0.72%"
"2016-9-28","118.64","118.56","118.71","118.03","14.79M","0.17%"
"2016-9-27","118.44","117.25","118.49","117.09","20.24M","0.99%"
"2016-9-26","117.28","117.60","117.74","117.11","16.40M","-0.84%"
"2016-9-23","118.27","118.86","118.94","118.10","22.21M","-0.64%"
"2016-9-22","119.03","118.79","119.16","118.66","22.61M","0.80%"
"2016-9-21","118.09","117.42","118.26","116.75","31.55M","0.98%"
"2016-9-20","116.94","117.13","117.42","116.74","18.08M","0.19%"
"2016-9-19","116.72","117.51","117.89","116.49","16.22M","-0.44%"
"2016-9-16","117.23","117.16","117.35","116.65","27.60M","-0.30%"
"2016-9-15","117.58","115.83","117.75","115.80","39.47M","1.55%"
"2016-9-14","115.78","115.37","116.41","115.32","28.22M","0.48%"
"2016-9-13","115.23","115.67","116.03","114.67","45.86M","-0.89%"
"2016-9-12","116.27","113.58","116.43","113.57","39.65M","1.79%"
"2016-9-9","114.22","116.17","116.45","114.20","50.81M","-2.52%"
"2016-9-8","117.17","117.51","117.54","116.86","20.13M","-0.59%"
"2016-9-7","117.86","117.89","118.06","117.41","17.55M","0.06%"
"2016-9-6","117.79","117.23","117.79","117.00","18.53M","0.62%"
"2016-9-2","117.06","117.26","117.50","116.62","18.09M","0.33%"
"2016-9-1","116.68","116.42","116.82","115.85","20.94M","0.26%"
"2016-8-31","116.38","116.32","116.50","115.89","16.17M","-0.10%"
"2016-8-30","116.50","116.67","117.03","116.10","19.84M","-0.33%"
"2016-8-29","116.88","116.75","117.19","116.73","11.18M","0.14%"
"2016-8-26","116.72","116.60","117.48","116.02","23.90M","0.15%"
"2016-8-25","116.55","116.42","116.91","116.30","24.27M","-0.16%"
"2016-8-24","116.74","117.43","117.58","116.35","17.73M","-0.65%"
"2016-8-23","117.50","117.73","117.95","117.45","12.00M","0.18%"
"2016-8-22","117.29","117.03","117.49","116.81","14.50M","0.08%"
"2016-8-19","117.20","117.04","117.46","116.70","18.74M","-0.03%"
"2016-8-18","117.23","117.09","117.40","116.88","10.04M","0.03%"
"2016-8-17","117.20","117.02","117.24","116.37","15.98M","0.18%"
"2016-8-16","116.99","117.41","117.43","116.97","14.16M","-0.55%"
"2016-8-15","117.64","117.27","117.91","117.25","11.78M","0.43%"
"2016-8-12","117.14","116.85","117.15","116.73","19.38M","0.07%"
"2016-8-11","117.06","116.95","117.31","116.72","12.97M","0.43%"
"2016-8-10","116.56","116.90","116.96","116.25","14.69M","-0.26%"
"2016-8-9","116.86","116.67","117.23","116.61","13.28M","0.23%"
"2016-8-8","116.59","116.76","116.81","116.22","12.36M","-0.11%"
"2016-8-5","116.72","116.22","116.98","116.07","23.20M","0.96%"
"2016-8-4","115.61","115.26","115.72","114.97","12.84M","0.29%"
"2016-8-3","115.28","114.82","115.29","114.74","15.01M","0.33%"
"2016-8-2","114.90","115.62","115.71","114.16","21.28M","-0.76%"
"2016-8-1","115.78","115.25","118.72","115.11","13.99M","0.53%"
"2016-7-29","115.17","115.18","115.48","114.81","22.39M","0.22%"
"2016-7-28","114.92","114.70","115.05","114.34","16.94M","0.35%"
"2016-7-27","114.52","114.70","114.82","114.04","27.65M","0.69%"
"2016-7-26","113.73","113.57","114.14","113.16","21.22M","0.11%"
"2016-7-25","113.60","113.50","113.63","113.22","12.97M","0.01%"
"2016-7-22","113.59","113.22","113.72","112.85","20.00M","0.42%"
"2016-7-21","113.12","113.46","113.68","112.81","18.89M","-0.23%"
"2016-7-20","113.38","112.69","113.59","112.54","25.00M","1.17%"
"2016-7-19","112.07","112.11","112.42","111.87","18.94M","-0.36%"
"2016-7-18","112.48","111.80","112.68","111.79","20.71M","0.66%"
"2016-7-15","111.74","112.16","112.24","111.49","18.00M","-0.16%"
"2016-7-14","111.92","111.90","112.13","111.64","20.87M","0.68%"
"2016-7-13","111.16","111.73","111.76","111.15","21.11M","-0.24%"
"2016-7-12","111.43","111.53","111.73","111.28","21.91M","0.51%"
"2016-7-11","110.87","110.62","111.28","110.60","20.22M","0.57%"
"2016-7-8","110.24","109.11","110.30","108.96","29.46M","1.55%"
"2016-7-7","108.56","108.33","108.80","108.05","19.16M","0.30%"
"2016-7-6","108.24","106.86","108.29","106.51","24.58M","0.82%"
"2016-7-5","107.36","107.52","107.60","106.78","21.17M","-0.61%"
"2016-7-1","108.02","107.43","108.42","107.39","19.90M","0.50%"
"2016-6-30","107.48","106.46","107.55","106.07","36.30M","1.16%"
"2016-6-29","106.25","105.20","106.47","105.18","31.36M","1.76%"
"2016-6-28","104.41","103.28","104.46","103.25","28.26M","2.19%"
"2016-6-27","102.17","103.55","103.55","101.70","50.04M","-1.99%"
"2016-6-24","104.24","104.75","106.44","104.01","68.01M","-4.11%"
"2016-6-23","108.71","108.03","108.73","107.56","18.71M","1.43%"
"2016-6-22","107.18","107.52","108.13","107.09","22.72M","-0.24%"
"2016-6-21","107.44","107.27","107.66","107.04","22.80M","0.32%"
"2016-6-20","107.10","107.67","108.18","107.02","20.56M","0.63%"
"2016-6-17","106.43","107.47","107.63","106.18","29.21M","-1.44%"
"2016-6-16","107.98","107.11","108.08","106.44","32.08M","0.30%"
"2016-6-15","107.66","108.26","108.38","107.48","24.61M","-0.29%"
"2016-6-14","107.97","107.72","108.36","107.18","24.59M","0.00%"
"2016-6-13","107.97","108.28","108.87","107.83","25.41M","-0.84%"
"2016-6-10","108.88","109.14","109.34","108.50","32.97M","-1.14%"
"2016-6-9","110.13","109.87","110.25","109.65","17.57M","-0.16%"
"2016-6-8","110.31","110.31","110.54","109.90","14.57M","0.17%"
"2016-6-7","110.12","110.47","110.57","110.07","12.18M","-0.25%"
"2016-6-6","110.40","110.19","110.69","110.01","12.50M","0.36%"
"2016-6-3","110.00","110.31","110.36","109.28","20.27M","-0.47%"
"2016-6-2","110.52","110.07","110.53","109.47","15.70M","0.21%"
"2016-6-1","110.29","109.94","110.54","109.85","19.57M","0.01%"
"2016-5-31","110.28","110.22","110.45","109.73","24.37M","0.19%"
"2016-5-27","110.07","109.59","110.08","109.55","19.87M","0.52%"
"2016-5-26","109.50","109.29","109.64","109.03","21.89M","0.29%"
"2016-5-25","109.18","108.80","109.51","108.63","38.46M","0.72%"
"2016-5-24","108.40","106.86","108.53","106.83","29.93M","2.00%"
"2016-5-23","106.27","106.49","106.91","106.17","15.73M","-0.13%"
"2016-5-20","106.41","105.68","106.84","105.61","29.55M","1.10%"
"2016-5-19","105.25","105.39","105.65","104.49","27.33M","-0.52%"
"2016-5-18","105.80","105.23","106.37","104.98","28.18M","0.36%"
"2016-5-17","105.42","106.68","106.98","105.14","29.93M","-1.26%"
"2016-5-16","106.76","105.61","107.15","105.50","18.31M","1.25%"
"2016-5-13","105.44","105.79","106.39","105.23","21.06M","-0.37%"
